Time (ms),GUI.SCRN_NO,Time (ms),GUI.RENC_CLK,Time (ms),GUI.RENC_ACLK,Time (ms),GUI.RENC_SW,Time (ms),LED_CNTRL.LED_OVRRD,Time (ms),LED_CNTRL.XLED_PWM_Mode,Time (ms),LED_CNTRL.YLED_PWM_Mode,Time (ms),LED_CNTRL.ZLED_PWM_Mode,Time (ms),LED_CNTRL.XLED_state,Time (ms),LED_CNTRL.YLED_state,Time (ms),LED_CNTRL.ZLED_state,Time (ms),LED_CNTRL.TLED_OVRRD,Time (ms),LED_CNTRL.TLED_mode,Time (ms),LED_CNTRL.XLED_Brightness,Time (ms),LED_CNTRL.YLED_Brightness,Time (ms),LED_CNTRL.ZLED_Brightness,Time (ms),IMU_X_Raw.XACCEL_raw,Time (ms),IMU_X_Raw.XGYRO_raw,Time (ms),IMU_Y_Raw.YACCEL_raw,Time (ms),IMU_Y_Raw.YGYRO_raw,Time (ms),IMU_Z_Raw.ZACCEL_raw,Time (ms),IMU_Z_Raw.ZGYRO_raw,Time (ms),IMU_Temp.IMU_Temp_Raw,Time (ms),IMU_Temp.IMU_Temp_Processed,Time (ms),IMU_XACCEL_Processed.IMU_XACCEL_Processed,Time (ms),IMU_YACCEL_Processed.IMU_YACCEL_Processed,Time (ms),IMU_ZACCEL_Processed.IMU_ZACCEL_Processed,Time (ms),IMU_XGYRO_Processed.IMU_XGYRO_Processed,Time (ms),IMU_YGYRO_Processed.IMU_YGYRO_Processed,Time (ms),IMU_ZGYRO_Processed.IMU_ZGYRO_Processed,Time (ms),Roll.Roll_Accel,Time (ms),Roll.Roll_Gyro,Time (ms),Roll.Roll_CF,Time (ms),Pitch.Pitch_Accel,Time (ms),Pitch.Pitch_Gyro,Time (ms),Pitch.Pitch_CF,Time (ms),Yaw.Yaw_Accel,Time (ms),Yaw.Yaw_Gyro,Time (ms),Yaw.Yaw_CF
194101.000000,0.000000,194101.000000,0.000000,194101.000000,0.000000,194101.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,194106.000000,0.000000,193187.000000,64160.000000,193187.000000,65349.000000,193193.000000,52.000000,193193.000000,65490.000000,193193.000000,15268.000000,193193.000000,28.000000,195581.000000,0.000000,195581.000000,0.000000,193184.000000,8.000000,193184.000000,5.000000,193184.000000,995.000000,193187.000000,263.000000,193187.000000,-33.000000,193187.000000,-83.000000,193587.000000,0.000000,193587.000000,0.000000,193587.000000,0.000000,193588.000000,0.000000,193588.000000,0.000000,193588.000000,0.000000,193588.000000,0.000000,193588.000000,0.000000,193588.000000,0.000000
194196.000000,0.000000,194196.000000,0.000000,194196.000000,0.000000,194196.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,194200.000000,0.000000,193197.000000,64140.000000,193197.000000,65337.000000,193203.000000,65504.000000,193203.000000,65481.000000,193203.000000,15196.000000,193203.000000,20.000000,195822.000000,0.000000,195822.000000,0.000000,193193.000000,10.000000,193193.000000,-2.000000,193194.000000,1003.000000,193196.000000,50.000000,193196.000000,-155.000000,193197.000000,161.000000,193636.000000,0.000000,193636.000000,0.000000,193636.000000,0.000000,193637.000000,0.000000,193637.000000,0.000000,193637.000000,0.000000,193637.000000,0.000000,193637.000000,0.000000,193637.000000,0.000000
194289.000000,0.000000,194289.000000,0.000000,194289.000000,0.000000,194289.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,194297.000000,0.000000,193208.000000,64112.000000,193208.000000,65343.000000,193213.000000,140.000000,193213.000000,65488.000000,193213.000000,15228.000000,193213.000000,27.000000,196056.000000,0.000000,196056.000000,0.000000,193203.000000,8.000000,193203.000000,-6.000000,193203.000000,999.000000,193207.000000,-317.000000,193207.000000,-430.000000,193207.000000,-83.000000,193681.000000,0.000000,193681.000000,0.000000,193681.000000,0.000000,193684.000000,0.000000,193684.000000,0.000000,193684.000000,0.000000,193684.000000,0.000000,193684.000000,0.000000,193684.000000,0.000000
194384.000000,0.000000,194384.000000,0.000000,194384.000000,0.000000,194384.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,194391.000000,0.000000,193218.000000,64112.000000,193218.000000,65343.000000,193222.000000,140.000000,193222.000000,65488.000000,193222.000000,15228.000000,193222.000000,27.000000,196297.000000,0.000000,196297.000000,0.000000,193213.000000,7.000000,193213.000000,3.000000,193213.000000,1001.000000,193218.000000,-134.000000,193218.000000,-216.000000,193218.000000,130.000000,193732.000000,0.000000,193732.000000,0.000000,193732.000000,0.000000,193732.000000,0.000000,193732.000000,0.000000,193732.000000,0.000000,193732.000000,0.000000,193732.000000,0.000000,193732.000000,0.000000
194479.000000,0.000000,194479.000000,0.000000,194479.000000,0.000000,194479.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,194485.000000,0.000000,193225.000000,64160.000000,193225.000000,65327.000000,193232.000000,136.000000,193232.000000,65462.000000,193232.000000,15072.000000,193232.000000,22.000000,196533.000000,0.000000,196533.000000,0.000000,193222.000000,7.000000,193222.000000,3.000000,193223.000000,1001.000000,193225.000000,-134.000000,193225.000000,-216.000000,193225.000000,130.000000,193776.000000,0.000000,193776.000000,0.000000,193776.000000,0.000000,193776.000000,0.000000,193776.000000,0.000000,193776.000000,0.000000,193778.000000,0.000000,193778.000000,0.000000,193778.000000,0.000000
194574.000000,0.000000,194574.000000,0.000000,194574.000000,0.000000,194574.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,194581.000000,0.000000,193237.000000,63976.000000,193237.000000,65349.000000,193241.000000,152.000000,193241.000000,65515.000000,193241.000000,15336.000000,193241.000000,18.000000,196772.000000,0.000000,196772.000000,0.000000,193232.000000,10.000000,193232.000000,3.000000,193232.000000,991.000000,193237.000000,-622.000000,193237.000000,-1010.000000,193237.000000,-22.000000,193829.000000,0.000000,193829.000000,0.000000,193829.000000,0.000000,193829.000000,0.000000,193829.000000,0.000000,193829.000000,0.000000,193829.000000,0.000000,193829.000000,0.000000,193829.000000,0.000000
194671.000000,0.000000,194671.000000,0.000000,194671.000000,0.000000,194671.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,194676.000000,0.000000,193251.000000,64072.000000,193251.000000,65343.000000,193251.000000,156.000000,193251.000000,65499.000000,193251.000000,15096.000000,193251.000000,22.000000,197006.000000,0.000000,197006.000000,0.000000,193241.000000,-2.000000,193241.000000,4.000000,193241.000000,1008.000000,193244.000000,50.000000,193244.000000,608.000000,193244.000000,-144.000000,193873.000000,0.000000,193873.000000,0.000000,193873.000000,0.000000,193873.000000,0.000000,193873.000000,0.000000,193873.000000,0.000000,193873.000000,0.000000,193873.000000,0.000000,193873.000000,0.000000
194764.000000,0.000000,194764.000000,0.000000,194764.000000,0.000000,194764.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,194770.000000,0.000000,193256.000000,64072.000000,193256.000000,65343.000000,193260.000000,156.000000,193260.000000,65499.000000,193260.000000,15096.000000,193260.000000,22.000000,197249.000000,0.000000,197249.000000,0.000000,193251.000000,4.000000,193255.000000,4.000000,193255.000000,993.000000,193255.000000,-134.000000,193256.000000,119.000000,193256.000000,-22.000000,193922.000000,0.000000,193922.000000,0.000000,193922.000000,0.000000,193922.000000,0.000000,193922.000000,0.000000,193922.000000,0.000000,193922.000000,0.000000,193922.000000,0.000000,193922.000000,0.000000
194858.000000,0.000000,194858.000000,0.000000,194858.000000,0.000000,194858.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,194866.000000,0.000000,193263.000000,63992.000000,193263.000000,65359.000000,193269.000000,264.000000,193269.000000,65512.000000,193269.000000,15120.000000,193269.000000,24.000000,197482.000000,0.000000,197482.000000,0.000000,193260.000000,4.000000,193260.000000,4.000000,193260.000000,993.000000,193263.000000,-134.000000,193263.000000,119.000000,193263.000000,-22.000000,193966.000000,0.000000,193966.000000,0.000000,193966.000000,0.000000,193966.000000,0.000000,193966.000000,0.000000,193966.000000,0.000000,193968.000000,0.000000,193968.000000,0.000000,193968.000000,0.000000
194955.000000,0.000000,194955.000000,0.000000,194955.000000,0.000000,194955.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,194960.000000,0.000000,193274.000000,64068.000000,193274.000000,65348.000000,193280.000000,96.000000,193280.000000,65506.000000,193280.000000,15208.000000,193280.000000,23.000000,197722.000000,0.000000,197722.000000,0.000000,193269.000000,-1.000000,193269.000000,11.000000,193269.000000,994.000000,193274.000000,355.000000,193274.000000,516.000000,193274.000000,39.000000,194016.000000,0.000000,194016.000000,0.000000,194016.000000,0.000000,194016.000000,0.000000,194016.000000,0.000000,194016.000000,0.000000,194017.000000,0.000000,194017.000000,0.000000,194017.000000,0.000000
195051.000000,0.000000,195051.000000,0.000000,195051.000000,0.000000,195051.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,195056.000000,0.000000,193282.000000,64136.000000,193282.000000,65351.000000,193289.000000,144.000000,193289.000000,65499.000000,193289.000000,15180.000000,193289.000000,23.000000,197955.000000,0.000000,197955.000000,0.000000,193280.000000,4.000000,193280.000000,0.000000,193281.000000,1000.000000,193282.000000,19.000000,193282.000000,333.000000,193282.000000,8.000000,194062.000000,0.000000,194062.000000,0.000000,194062.000000,0.000000,194062.000000,0.000000,194062.000000,0.000000,194062.000000,0.000000,194062.000000,0.000000,194062.000000,0.000000,194062.000000,0.000000
195145.000000,0.000000,195145.000000,0.000000,195145.000000,0.000000,195145.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,195151.000000,0.000000,193292.000000,64136.000000,193292.000000,65351.000000,193298.000000,144.000000,193298.000000,65499.000000,193298.000000,15180.000000,193298.000000,23.000000,198198.000000,0.000000,198198.000000,0.000000,193289.000000,8.000000,193289.000000,3.000000,193289.000000,998.000000,193292.000000,111.000000,193292.000000,119.000000,193292.000000,8.000000,194111.000000,0.000000,194111.000000,0.000000,194111.000000,0.000000,194111.000000,0.000000,194111.000000,0.000000,194111.000000,0.000000,194111.000000,0.000000,194111.000000,0.000000,194111.000000,0.000000
195239.000000,0.000000,195239.000000,0.000000,195239.000000,0.000000,195239.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,195246.000000,0.000000,193303.000000,64144.000000,193303.000000,65347.000000,193308.000000,88.000000,193308.000000,65489.000000,193308.000000,15072.000000,193308.000000,27.000000,198431.000000,0.000000,198431.000000,0.000000,193298.000000,8.000000,193298.000000,3.000000,193298.000000,998.000000,193300.000000,111.000000,193300.000000,119.000000,193300.000000,8.000000,194157.000000,0.000000,194157.000000,0.000000,194157.000000,0.000000,194158.000000,0.000000,194158.000000,0.000000,194158.000000,0.000000,194158.000000,0.000000,194158.000000,0.000000,194158.000000,0.000000
195334.000000,0.000000,195334.000000,0.000000,195334.000000,0.000000,195334.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,195341.000000,0.000000,193312.000000,64160.000000,193312.000000,65344.000000,193317.000000,80.000000,193317.000000,65490.000000,193317.000000,15220.000000,193317.000000,30.000000,198673.000000,0.000000,198673.000000,0.000000,193308.000000,9.000000,193308.000000,0.000000,193308.000000,991.000000,193312.000000,-11.000000,193312.000000,-186.000000,193312.000000,130.000000,194207.000000,0.000000,194207.000000,0.000000,194207.000000,0.000000,194207.000000,0.000000,194207.000000,0.000000,194207.000000,0.000000,194207.000000,0.000000,194207.000000,0.000000,194207.000000,0.000000
195429.000000,0.000000,195429.000000,0.000000,195429.000000,0.000000,195429.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,195436.000000,0.000000,193320.000000,64112.000000,193320.000000,65348.000000,193327.000000,65524.000000,193327.000000,65483.000000,193327.000000,15224.000000,193327.000000,21.000000,198906.000000,0.000000,198906.000000,0.000000,193317.000000,10.000000,193317.000000,-1.000000,193317.000000,1000.000000,193320.000000,-103.000000,193320.000000,-155.000000,193320.000000,222.000000,194251.000000,0.000000,194251.000000,0.000000,194251.000000,0.000000,194251.000000,0.000000,194251.000000,0.000000,194251.000000,0.000000,194252.000000,0.000000,194252.000000,0.000000,194252.000000,0.000000
195524.000000,0.000000,195524.000000,0.000000,195524.000000,0.000000,195524.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,195531.000000,0.000000,193330.000000,64084.000000,193330.000000,65341.000000,193336.000000,160.000000,193336.000000,65485.000000,193336.000000,15304.000000,193336.000000,19.000000,199147.000000,0.000000,199147.000000,0.000000,193327.000000,7.000000,193327.000000,-5.000000,193327.000000,1001.000000,193330.000000,19.000000,193330.000000,-369.000000,193330.000000,-53.000000,194303.000000,0.000000,194303.000000,0.000000,194303.000000,0.000000,194303.000000,0.000000,194303.000000,0.000000,194303.000000,0.000000,194303.000000,0.000000,194303.000000,0.000000,194303.000000,0.000000
195620.000000,0.000000,195620.000000,0.000000,195620.000000,0.000000,195620.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,195626.000000,0.000000,193345.000000,64084.000000,193345.000000,65341.000000,193345.000000,160.000000,193345.000000,65485.000000,193345.000000,15304.000000,193345.000000,19.000000,199381.000000,0.000000,199381.000000,0.000000,193336.000000,5.000000,193336.000000,4.000000,193337.000000,1006.000000,193339.000000,-195.000000,193339.000000,-308.000000,193339.000000,-114.000000,194347.000000,0.000000,194347.000000,0.000000,194347.000000,0.000000,194347.000000,0.000000,194347.000000,0.000000,194347.000000,0.000000,194348.000000,0.000000,194348.000000,0.000000,194348.000000,0.000000
195714.000000,0.000000,195714.000000,0.000000,195714.000000,0.000000,195714.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,195720.000000,0.000000,193353.000000,64064.000000,193353.000000,65345.000000,193355.000000,136.000000,193355.000000,65497.000000,193355.000000,15436.000000,193355.000000,16.000000,199621.000000,0.000000,199621.000000,0.000000,193346.000000,5.000000,193348.000000,4.000000,193348.000000,1006.000000,193349.000000,-195.000000,193349.000000,-308.000000,193349.000000,-114.000000,194398.000000,0.000000,194398.000000,0.000000,194398.000000,0.000000,194398.000000,0.000000,194398.000000,0.000000,194398.000000,0.000000,194398.000000,0.000000,194398.000000,0.000000,194398.000000,0.000000
195810.000000,0.000000,195810.000000,0.000000,195810.000000,0.000000,195810.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,195815.000000,0.000000,193360.000000,64024.000000,193360.000000,65344.000000,193365.000000,112.000000,193365.000000,65505.000000,193365.000000,15256.000000,193365.000000,26.000000,199856.000000,0.000000,199856.000000,0.000000,193355.000000,4.000000,193356.000000,3.000000,193356.000000,1014.000000,193360.000000,-73.000000,193360.000000,58.000000,193360.000000,-205.000000,194442.000000,0.000000,194442.000000,0.000000,194442.000000,0.000000,194442.000000,0.000000,194442.000000,0.000000,194442.000000,0.000000,194443.000000,0.000000,194443.000000,0.000000,194443.000000,0.000000
195904.000000,0.000000,195904.000000,0.000000,195904.000000,0.000000,195904.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,195910.000000,0.000000,193370.000000,64096.000000,193370.000000,65362.000000,193374.000000,264.000000,193374.000000,65515.000000,193374.000000,15316.000000,193374.000000,28.000000,200097.000000,0.000000,200097.000000,0.000000,193365.000000,1.000000,193365.000000,1.000000,193365.000000,1003.000000,193370.000000,-103.000000,193370.000000,302.000000,193370.000000,100.000000,194493.000000,0.000000,194493.000000,0.000000,194493.000000,0.000000,194493.000000,0.000000,194493.000000,0.000000,194493.000000,0.000000,194493.000000,0.000000,194493.000000,0.000000,194493.000000,0.000000
196000.000000,0.000000,196000.000000,0.000000,196000.000000,0.000000,196000.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,196007.000000,0.000000,193378.000000,64096.000000,193378.000000,65362.000000,193384.000000,264.000000,193384.000000,65515.000000,193384.000000,15316.000000,193384.000000,28.000000,200331.000000,0.000000,200331.000000,0.000000,193374.000000,6.000000,193374.000000,11.000000,193374.000000,1006.000000,193378.000000,446.000000,193378.000000,608.000000,193378.000000,161.000000,194538.000000,0.000000,194538.000000,0.000000,194538.000000,0.000000,194538.000000,0.000000,194538.000000,0.000000,194538.000000,0.000000,194538.000000,0.000000,194538.000000,0.000000,194538.000000,0.000000
196096.000000,0.000000,196096.000000,0.000000,196096.000000,0.000000,196096.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,196101.000000,0.000000,193387.000000,64056.000000,193387.000000,65343.000000,193393.000000,64.000000,193393.000000,65487.000000,193394.000000,14992.000000,193394.000000,16.000000,200573.000000,0.000000,200573.000000,0.000000,193384.000000,6.000000,193384.000000,11.000000,193384.000000,1006.000000,193387.000000,446.000000,193387.000000,608.000000,193387.000000,161.000000,194588.000000,0.000000,194588.000000,0.000000,194588.000000,0.000000,194588.000000,0.000000,194588.000000,0.000000,194588.000000,0.000000,194588.000000,0.000000,194588.000000,0.000000,194588.000000,0.000000
196189.000000,0.000000,196189.000000,0.000000,196189.000000,0.000000,196189.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,196195.000000,0.000000,193398.000000,64128.000000,193398.000000,65353.000000,193402.000000,144.000000,193402.000000,65511.000000,193402.000000,15280.000000,193402.000000,30.000000,200808.000000,0.000000,200808.000000,0.000000,193394.000000,3.000000,193394.000000,-2.000000,193395.000000,987.000000,193395.000000,-134.000000,193396.000000,-247.000000,193396.000000,-205.000000,194632.000000,0.000000,194632.000000,0.000000,194632.000000,0.000000,194633.000000,0.000000,194633.000000,0.000000,194633.000000,0.000000,194633.000000,0.000000,194633.000000,0.000000,194633.000000,0.000000
196284.000000,0.000000,196284.000000,0.000000,196284.000000,0.000000,196284.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,196290.000000,0.000000,193408.000000,64168.000000,193408.000000,65341.000000,193412.000000,92.000000,193412.000000,65483.000000,193412.000000,15224.000000,193412.000000,21.000000,201048.000000,0.000000,201048.000000,0.000000,193402.000000,8.000000,193403.000000,3.000000,193403.000000,1004.000000,193407.000000,172.000000,193407.000000,486.000000,193407.000000,222.000000,194681.000000,0.000000,194681.000000,0.000000,194681.000000,0.000000,194681.000000,0.000000,194681.000000,0.000000,194681.000000,0.000000,194681.000000,0.000000,194681.000000,0.000000,194681.000000,0.000000
196381.000000,0.000000,196381.000000,0.000000,196381.000000,0.000000,196381.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,196386.000000,0.000000,193417.000000,64168.000000,193417.000000,65341.000000,193422.000000,92.000000,193422.000000,65483.000000,193422.000000,15224.000000,193422.000000,21.000000,201282.000000,0.000000,201282.000000,0.000000,193412.000000,10.000000,193412.000000,0.000000,193412.000000,1001.000000,193417.000000,-195.000000,193417.000000,-369.000000,193417.000000,-53.000000,194726.000000,0.000000,194726.000000,0.000000,194726.000000,0.000000,194726.000000,0.000000,194726.000000,0.000000,194726.000000,0.000000,194727.000000,0.000000,194727.000000,0.000000,194727.000000,0.000000
196474.000000,0.000000,196474.000000,0.000000,196474.000000,0.000000,196474.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,196480.000000,0.000000,193426.000000,64248.000000,193426.000000,65343.000000,193431.000000,40.000000,193431.000000,65481.000000,193431.000000,15240.000000,193431.000000,22.000000,,,,,193422.000000,10.000000,193422.000000,0.000000,193422.000000,1001.000000,193426.000000,-195.000000,193426.000000,-369.000000,193426.000000,-53.000000,194776.000000,0.000000,194776.000000,0.000000,194776.000000,0.000000,194776.000000,0.000000,194776.000000,0.000000,194776.000000,0.000000,194776.000000,0.000000,194776.000000,0.000000,194776.000000,0.000000
196570.000000,0.000000,196570.000000,0.000000,196570.000000,0.000000,196570.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,196575.000000,0.000000,193441.000000,64108.000000,193441.000000,65344.000000,193441.000000,64.000000,193441.000000,65478.000000,193441.000000,15284.000000,193441.000000,21.000000,,,,,193432.000000,15.000000,193432.000000,-3.000000,193432.000000,1002.000000,193435.000000,-134.000000,193435.000000,-430.000000,193435.000000,-22.000000,194820.000000,0.000000,194820.000000,0.000000,194820.000000,0.000000,194820.000000,0.000000,194820.000000,0.000000,194820.000000,0.000000,194823.000000,0.000000,194823.000000,0.000000,194823.000000,0.000000
196664.000000,0.000000,196664.000000,0.000000,196664.000000,0.000000,196664.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,196672.000000,0.000000,193447.000000,64048.000000,193447.000000,65347.000000,193452.000000,100.000000,193452.000000,65492.000000,193452.000000,15284.000000,193452.000000,17.000000,,,,,193441.000000,6.000000,193443.000000,-2.000000,193443.000000,1004.000000,193444.000000,-103.000000,193444.000000,-522.000000,193444.000000,-53.000000,194872.000000,0.000000,194872.000000,0.000000,194872.000000,0.000000,194872.000000,0.000000,194872.000000,0.000000,194872.000000,0.000000,194872.000000,0.000000,194872.000000,0.000000,194872.000000,0.000000
196760.000000,0.000000,196760.000000,0.000000,196760.000000,0.000000,196760.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,196765.000000,0.000000,193454.000000,64048.000000,193454.000000,65347.000000,193460.000000,100.000000,193460.000000,65492.000000,193460.000000,15284.000000,193460.000000,17.000000,,,,,193452.000000,3.000000,193452.000000,1.000000,193452.000000,1004.000000,193453.000000,-11.000000,193453.000000,-94.000000,193453.000000,-175.000000,194916.000000,0.000000,194916.000000,0.000000,194916.000000,0.000000,194916.000000,0.000000,194916.000000,0.000000,194916.000000,0.000000,194918.000000,0.000000,194918.000000,0.000000,194918.000000,0.000000
196854.000000,0.000000,196854.000000,0.000000,196854.000000,0.000000,196854.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,196861.000000,0.000000,193463.000000,64048.000000,193463.000000,65346.000000,193470.000000,88.000000,193470.000000,65489.000000,193470.000000,15264.000000,193470.000000,25.000000,,,,,193460.000000,3.000000,193460.000000,1.000000,193460.000000,1004.000000,193463.000000,-11.000000,193463.000000,-94.000000,193463.000000,-175.000000,194967.000000,0.000000,194967.000000,0.000000,194967.000000,0.000000,194967.000000,0.000000,194967.000000,0.000000,194967.000000,0.000000,194967.000000,0.000000,194967.000000,0.000000,194967.000000,0.000000
